clade_name	ERR6910909	ERR6910910	ERR6910918	ERR6910923	ERR6910925	ERR6910926	ERR6910933	ERR6910937	ERR6910938	ERR6910945	ERR6910952	ERR6910955	ERR6910960	ERR6910967	ERR6910971	ERR6910974	ERR6910975	ERR6910978	ERR6910980	ERR6910981	ERR6910984	ERR6910985	ERR6910988	ERR6910991	ERR6910994	ERR6910996	ERR6910997	ERR6911009	ERR6911010	ERR6911011	ERR6911012	ERR6911013	ERR6910912	ERR6910920	ERR6910921	ERR6910929	ERR6910934	ERR6910940	ERR6910911	ERR6910913	ERR6910919	ERR6910922	ERR6910924	ERR6910927	ERR6910928	ERR6910930	ERR6910931	ERR6910932	ERR6910936	ERR6910939	ERR6910948	ERR6910956	ERR6910957	ERR6910958	ERR6910959	ERR6910961	ERR6910965	ERR6910966	ERR6910969	ERR6910970	ERR6910972	ERR6910973	ERR6910976	ERR6910977	ERR6910982	ERR6910987	ERR6910989	ERR6910998	ERR6911000	ERR6911001	ERR6911004	ERR6911008	ERR6911014	ERR6910941	ERR6910942	ERR6910943	ERR6910950	ERR6910953	ERR6910962	ERR6910963	ERR6910964	ERR6910968	ERR6910979	ERR6910983	ERR6910986	ERR6910990	ERR6910992	ERR6910993	ERR6910995	ERR6910999	ERR6911002	ERR6911003	ERR6911005	ERR6911015	ERR6911016
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis	0.84644	0.10159	0.0	1.02259	0.0	0.9455	0.35352	4.15363	4.33309	1.93748	0.42445	1.19356	0.0997	1.39408	1.30267	0.0	0.04485	0.9351	0.0	0.86005	0.00289	0.49872	0.05537	0.0	0.54009	0.44751	0.0	0.05475	0.08275	0.0	1.30069	0.68189	0.09376	0.54586	2.02826	1.96925	0.62514	0.88913	5.78793	5.10521	3.11863	0.28307	0.0	0.47662	1.83033	0.39686	0.03603	0.0	0.30011	0.0	0.71676	0.0	1.89697	1.67981	1.33736	0.2031	0.0	9.14073	1.31059	0.14426	0.23662	0.2083	0.00329	0.0	2.16763	3.84876	0.0845	0.84289	0.02986	0.27775	0.42938	0.18522	0.47408	0.13754	0.03055	0.0	0.91023	0.0	0.19813	0.0	0.18296	4.07116	0.42987	0.0	0.72027	0.0	0.1566	0.67075	0.92823	0.0	0.0	0.0	0.04672	0.0	2.07832
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_SGB15346	0.80982	0.06099	0.0	0.17174	0.0	0.88644	0.74801	0.94343	0.44336	0.2864	0.22832	0.35936	0.06588	0.95922	0.28922	0.0	1.71222	2.33321	0.0	0.0	0.05746	4.22611	0.0	0.00167	4.52469	1.1387	0.1725	0.0	0.08908	0.0	0.12996	0.4108	0.49598	0.00129	0.74007	0.81951	0.0	1.67177	0.69864	1.82661	1.74118	0.66625	0.0	0.59168	0.64879	0.77602	1.05824	1.61471	0.72994	0.0	0.29178	0.17636	0.89619	0.41335	0.00633	0.47656	0.0	0.12977	0.0	0.56634	0.36887	1.74394	0.0	0.0	0.0	0.44874	0.11777	0.25656	0.00716	0.28695	0.36854	0.56855	1.24947	0.94029	0.49647	0.0	0.0	0.64564	0.0	1.14624	1.20764	0.84662	0.34516	0.07517	0.0	0.99754	0.07156	0.0207	0.0	0.08787	0.54396	1.60804	0.0	1.09211	1.39833
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9602|s__GGB9602_SGB15031	0.80174	0.4058	0.0	0.04274	0.0	0.0	0.08884	0.0	0.0	0.13758	0.0	0.06834	0.0	0.09452	0.02017	0.0	0.02694	0.00605	0.0	0.0	0.14332	0.0	0.0	0.21484	0.06338	0.0	0.0	0.0	0.60967	0.0	0.0	0.15387	0.0	0.00999	0.01219	0.0	0.0	0.25238	0.0	0.20286	0.0	0.07966	0.0	0.25515	0.0	0.0	0.71242	0.0	0.12877	0.0	0.01069	0.05246	0.0	0.0	0.0	0.0	0.0	0.00848	0.0	0.0	0.02736	0.05929	0.0	0.0	0.0	0.10989	0.02133	0.00078	0.19722	0.0	0.0	0.39332	0.0	0.07709	0.21582	0.0	0.0	0.0	0.0	0.0	0.00422	0.0	0.0388	0.11069	0.0	0.0	0.0	0.2563	0.0	0.0	0.0	0.0	0.0	0.03598	0.25816
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	0.74849	0.39478	0.25519	0.27385	0.87645	0.01058	0.16955	0.15858	0.37765	0.02	0.1468	0.45013	0.01133	0.47355	0.01164	0.02231	1.83554	0.38799	4.22429	2.43154	0.01071	0.0	3.19674	0.07251	0.00489	1.0373	0.90651	0.0	0.09459	0.00532	0.13912	0.32959	1.76709	0.00798	0.00952	0.0739	0.00613	0.5079	0.0	0.00041	0.60121	0.00443	0.00192	0.92708	0.56416	0.92164	0.64229	1.28559	0.00462	4.18654	0.66774	2.26402	2.70215	0.0	0.0	1.08678	0.0	0.39749	0.0	1.86602	0.39899	3.4803	0.01174	3.00243	0.49224	0.61939	1.00704	0.2909	0.14404	1.30457	0.00531	1.06188	1.15943	0.00931	2.72665	0.0	2.86285	0.16542	0.6811	0.67204	1.16047	0.50871	0.28928	0.67077	2.29151	0.01137	0.4531	0.53555	0.0	0.62326	1.09725	0.0	0.0	1.44368	0.94379
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4569|s__GGB4569_SGB6310	0.69239	0.0	0.0	0.0	0.0	0.0	0.0208	0.0	0.0	0.0	0.0	0.36741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.49545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50672	0.0	0.40382	2.88661	0.0	0.0	1.2518	0.0	0.0	3.64291	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9635|s__GGB9635_SGB15106	0.64521	0.12534	0.0	0.0	0.0	0.0	0.0	0.0	0.05451	0.0	0.0	0.0	0.0	0.02354	0.0	0.0	0.49483	0.02037	0.0	1.79348	0.0	0.0	0.0931	1.50213	0.00213	0.0	0.31613	0.0	0.62997	0.0	1.20608	0.10807	0.0	0.0	0.00286	0.0	0.0	0.95076	0.0	0.16522	0.0	0.20923	0.0	0.61915	0.0	0.0	0.3172	0.86904	0.86667	0.0	0.34448	0.38387	0.0	0.0	0.0	0.75422	0.0	0.55491	0.0	0.0	0.98976	0.19004	0.0	1.68706	0.0	0.00186	0.0	0.0	2.43894	0.01928	0.04093	0.53298	0.0	0.42126	0.0	0.0	0.0	0.0	0.0	0.04545	0.01296	0.0	0.10224	0.0	1.84081	0.0	0.0	0.77562	0.0	0.0	0.0	0.0	0.0	0.36964	1.92926
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	0.63679	0.36623	2.47129	1.33599	0.0	0.00044	0.5057	0.85436	0.51608	0.03919	0.13752	0.12586	0.84637	0.8768	0.19338	2.60426	1.6955	2.33974	2.23024	0.47124	2.53587	4.06934	0.07986	0.68704	0.9179	1.11908	0.57692	0.55375	0.58521	2.42981	0.15589	1.5507	0.80766	0.17877	0.99145	1.87106	0.0	0.22383	10.65612	0.10493	1.56377	2.39625	1.7772	0.61475	0.28907	0.80739	0.24051	3.54441	0.1926	0.0	0.48462	0.0	0.28702	0.35979	0.0	0.50365	1.50851	0.92959	0.50639	1.14416	0.04866	2.29464	1.29341	0.03287	1.63338	0.52027	0.44326	0.18618	2.40317	0.24434	0.19512	0.30484	4.84308	0.49046	2.12346	3.16971	1.58707	0.57168	0.41804	2.01525	0.46452	0.45689	1.70621	1.62584	0.49132	3.23036	2.45312	0.11679	1.67866	1.30197	2.6842	0.14943	0.49333	1.67477	1.40413
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9715|s__GGB9715_SGB15265	0.63172	0.04027	0.0	0.0	0.0	0.0	0.0	0.0	2.38038	0.0	0.21032	0.06413	0.0	0.0	0.0	0.0	0.0	0.21908	0.0	0.0	0.173	0.75764	0.0	0.16077	0.0	0.0	0.0	0.0	0.25027	0.0	0.20637	0.0	0.0	0.0	0.03184	0.0	1.55994	0.0	0.0	0.14962	0.0	0.00998	0.0	0.22399	0.0	0.0	0.0	0.0	0.03854	0.0	0.0	0.0	1.14947	0.0	0.0	0.13927	0.0	0.09687	0.0	0.0	0.66489	0.00825	0.0	3.72031	0.0	0.0	1.51137	0.0	0.20527	0.04735	0.54588	0.2576	0.21833	1.29856	1.14156	0.0	1.85476	0.0	3.17606	0.11493	0.05588	0.0	1.73018	0.03911	0.0	0.0	0.0	0.0	2.14765	0.0	3.92648	0.0	0.0	0.0	0.9349
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Eubacterium_siraeum	0.57833	0.05234	0.0	0.30111	0.0	0.0	1.23075	0.0	0.0	0.0	0.0	0.05607	0.0	0.03002	0.66746	0.0	1.99468	0.0	0.0	0.15052	0.0	0.0	0.56158	0.05582	0.00806	0.05437	0.02246	0.0	0.25981	0.0	0.0228	0.11291	0.0	0.07178	0.0	0.03611	0.04463	3.67324	0.7207	0.0	0.00683	1.64382	0.0388	0.67782	0.00274	0.0	0.01418	0.0	0.01819	0.0	1.40589	2.59441	0.0	0.0	0.0	0.0283	0.0	0.0	0.0	0.0	0.5141	0.63305	0.0	0.0	0.00825	0.0	0.15766	0.78209	0.17677	0.06222	0.0	0.52409	0.01214	0.0771	0.00814	0.0	0.02059	0.33661	0.0	0.03404	0.0	0.4423	0.04029	0.02253	0.13401	0.0	0.03439	0.38607	0.0	0.00547	0.11836	0.0	0.0	0.0	0.93473
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Oscillospiraceae_bacterium	0.5743	0.0	0.0	0.36329	0.0	0.0	0.01563	0.0	0.0	0.0	0.0	0.04647	0.0	0.00407	0.00576	0.0	0.0	0.0	0.0	0.0	0.0	0.0058	0.00081	0.00289	0.00473	0.0	0.84671	0.0	0.03261	0.0	0.03003	0.00273	0.0	0.04962	0.02075	0.0	0.0	1.89013	0.0	0.32529	0.01281	0.02706	0.0	0.03791	0.0	0.00672	2.60024	0.00598	0.01966	0.00609	0.03211	0.20341	0.01429	0.0	0.0	0.09949	0.0	0.07172	0.0	0.0	0.0	0.04375	0.0	0.0	0.0	0.0	0.00022	0.01794	0.0	0.00174	0.00874	0.1321	0.0	0.07507	0.00655	0.0	0.0	0.05829	0.01139	0.02007	0.00269	0.0	0.0	0.07599	0.0	0.0	0.00622	0.89609	0.0	0.05874	0.02614	0.0	0.0	0.00216	0.10517
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Simiaoa|s__Simiaoa_sunii	0.56861	0.00102	0.0	0.10726	0.0	0.05189	0.70689	0.11155	0.26029	0.02944	0.0	0.07801	0.0	0.17563	0.02627	0.0	0.00972	0.0009	0.0	0.32076	0.60999	0.02364	0.05911	0.00876	0.0132	0.0125	0.10282	0.0	0.26521	0.0	0.07832	0.07492	0.0	0.00441	0.00303	0.00124	0.0	1.14187	0.12098	0.06222	0.01208	1.55985	0.00513	0.26629	0.20322	0.0	0.0	0.02309	0.03401	0.0	0.0	0.81534	0.05893	0.0	0.30087	0.11844	0.0	1.56419	0.0	0.0019	0.29999	0.03615	0.0	0.12963	0.0	0.06111	0.01085	0.18215	0.00264	0.01296	1.42226	0.14725	0.05857	0.00121	0.09283	0.0	0.01561	0.0	0.0	0.00218	0.13418	0.0449	0.0	0.02683	0.28413	0.0	0.00137	0.37978	0.00998	0.0	0.00324	0.30576	0.0	0.63095	0.00412
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum	0.56244	0.14938	0.74232	0.01803	0.0	0.0	0.0	1.12683	0.06394	0.63127	0.65921	0.0	0.0	0.0	0.00107	0.0	0.05223	0.08071	0.0	0.00017	0.0	0.05079	0.0	0.14493	0.0	0.0	0.0	0.84041	0.0	0.0	0.0	0.50388	0.0	0.0	0.10106	1.06297	0.0	0.0	0.0	0.15508	0.21143	0.10201	0.0	0.1042	0.27353	9e-05	0.0	0.0	0.44442	0.0	0.01008	0.07641	0.32078	0.0	0.0	0.21087	0.0	0.19605	0.0	0.12297	0.00166	0.20142	0.0	0.0	0.0	0.0	0.44152	0.0	0.00669	0.0	0.0	0.18058	0.3248	0.04406	0.0	0.0	0.2058	0.95097	0.0	0.17612	0.28434	0.02132	0.65368	0.09839	0.00152	0.01005	0.423	0.0088	0.0	1.34848	0.05482	0.0	0.65829	0.02051	0.21365
k__Bacteria|p__Firmicutes|c__CFGB1354|o__OFGB1354|f__FGB1354|g__GGB3304|s__GGB3304_SGB4367	0.52271	0.65305	0.0	0.67434	0.0	0.0	0.0	0.0	0.0	0.54892	0.0	0.32552	0.0	0.0	0.52733	0.0	0.0	0.0	0.0	0.0	0.62804	0.17074	0.0	3.2189	0.0	0.32582	3.29712	0.0	4.01557	0.0	6.63487	0.29177	0.0	0.6744	0.0	0.00796	0.0	0.0	0.0	0.29495	0.0	2.69671	0.0	0.0	0.0	0.0	0.01637	0.0	1.50742	0.03566	0.0	1.75653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019	0.0	0.0	1.95048	1.73748	1.93155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.84611	2.21161	0.0	0.0	0.0	0.22501	2.20244	0.0	0.0	2.825	2.29272	0.0	0.0	0.11562	0.0	0.0	0.13917	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Brotolimicola|s__Brotolimicola_acetigignens	0.51976	0.05722	0.0	0.01336	4.3463	0.11921	0.00442	0.71094	0.15727	0.00061	0.0	0.01321	0.00069	0.08489	0.00272	0.11755	0.00623	0.72057	0.0	0.03684	0.03074	0.93335	0.02047	0.0055	0.02379	0.01124	0.2777	0.0	0.03461	0.57873	0.00303	0.00351	0.00373	0.01614	0.289	0.002	0.03915	0.39265	0.51425	0.02822	0.1093	0.07273	0.0	0.36472	0.02914	0.05264	0.75462	0.54924	0.05142	0.0	0.33302	0.15004	0.0102	0.02092	0.01413	0.02444	0.00065	0.02676	0.0139	0.44775	0.08938	0.0543	0.0	0.25173	0.16665	0.02566	0.01035	0.0	0.13943	0.01169	0.0541	0.05655	0.02304	0.00696	0.48813	0.0	0.04048	0.06266	0.06804	0.08175	0.07697	2.02604	0.05328	0.07762	0.03215	0.13746	0.11473	0.09459	0.3753	0.05287	0.52303	0.17317	0.0	0.39936	0.03611
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__GGB9760|s__GGB9760_SGB15374	0.49321	0.0	0.0	0.0	0.0	0.0	0.0	0.31525	0.0	0.0	0.0	0.40342	0.0	0.12453	0.36973	0.11715	0.11837	0.03628	0.0	0.0	0.0	0.29138	0.0	1.1189	0.12523	0.0	0.0	0.0	0.56649	0.0	0.28287	0.3957	0.0	0.0	0.09431	0.0	0.0	0.15531	0.0	0.17393	0.01966	0.07848	0.0	0.09844	0.20644	0.0	0.36582	0.0	0.0	0.0	0.5953	0.22395	0.0	0.0	0.0	0.0	0.0	0.1093	0.0	0.0	0.2039	0.23942	0.02078	0.0	0.0	0.11207	0.13474	0.01901	0.0	0.16152	0.09196	0.44333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01238	0.13455	0.35328	0.48009	0.49797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32708
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_massiliensis	0.48258	5.26445	0.9742	0.86454	0.0	0.71459	0.35733	3.01074	0.352	2.20812	0.56886	1.36763	0.04661	1.15861	0.48161	0.01134	1.37704	2.26895	0.0	0.36917	0.46876	0.59846	1.35141	1.41064	1.75293	1.38881	0.44219	0.79761	4.35871	0.0	0.03834	3.77863	0.20105	0.41848	0.33768	0.44774	1.56263	0.75337	2.73581	0.25214	0.61041	0.12256	1.43329	0.24605	0.51568	1.8187	0.03913	2.40904	0.50656	0.0	0.05513	0.1712	1.13672	3.72427	1.38109	0.01918	3.55235	0.71478	1.45515	1.69502	0.22772	0.76763	0.62577	0.4008	4.76286	0.93885	0.55187	0.2274	0.04961	0.89841	0.37867	0.40045	4.24972	0.21726	0.17182	3.41581	2.11874	0.29907	0.0	0.27334	1.20182	2.11602	1.02573	0.4704	0.3941	1.72119	0.51629	1.70046	2.50806	1.845	2.94886	0.0	0.56031	1.70058	1.48439
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_KLE1615	0.46247	0.01032	0.0	0.0	0.63243	0.17816	0.29285	0.6341	1.53504	0.03263	0.27459	0.08214	0.15709	0.26807	0.82224	0.0167	0.52285	0.14462	0.14123	0.06697	0.0087	0.74295	0.00167	0.03162	0.0	0.23994	0.53258	0.62466	0.09445	0.34245	0.38379	0.18497	0.53167	0.0	0.47681	0.21039	0.21603	0.03034	4.01095	0.18021	0.41885	0.29471	0.11624	0.55123	1.13091	0.13289	1.09528	2.42913	0.22652	0.0	1.5277	0.0	0.16173	0.09942	0.36162	0.70612	0.0	0.31502	0.0	0.02686	0.0905	0.31535	0.3418	0.00607	0.732	0.29468	0.06722	0.03868	0.01619	0.32973	0.23003	0.77132	0.38199	0.28116	1.03001	0.68847	0.57224	0.62636	0.0617	0.50321	0.50017	1.25938	0.12824	0.46236	0.05219	0.42466	0.09273	0.29815	1.34857	0.01418	0.10655	0.17565	0.73679	0.43288	0.72764
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Oscillospiraceae_unclassified_SGB15256	0.45784	0.0	0.0	0.03442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10885	0.04915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00922	0.0	0.13715	0.0	0.0	0.0	0.66144	0.04405	0.0	0.0	0.0	0.0	0.0	0.36921	0.0	0.12166	0.0	0.45702	0.0	0.0	0.0	0.0	0.02681	0.0	0.0	0.0	0.30395	0.71587	0.0	0.0	0.0	0.0	0.0	0.0346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04102	0.07108	0.67489	0.0	0.0	0.41809	0.0	0.0	0.15089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00675	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	0.43615	0.36801	1.2514	0.59585	0.0	2.04339	0.5237	0.25197	0.39428	0.90281	1.19096	1.65238	0.44952	0.89308	2.05067	1.39174	0.57922	0.952	0.76081	0.19353	0.65314	0.37563	0.13592	0.09896	1.68643	0.41526	1.14031	0.10886	0.20214	0.7815	0.03173	4.03277	0.14343	0.67165	0.57192	0.59053	0.69896	0.53359	1.96422	0.42166	1.15039	0.21173	0.0	0.40468	0.45024	1.25944	0.54533	0.63009	1.67279	0.0283	1.0449	0.0	0.6909	1.28351	1.71902	0.26116	0.0	1.07783	1.04553	1.1983	0.67026	0.51055	0.64893	0.09873	1.41134	1.14798	1.30054	2.09108	0.78269	0.75788	0.25939	0.88897	1.45141	0.63634	0.72011	0.46022	0.23323	1.42761	0.03216	0.34948	0.66986	0.9452	2.19744	0.77542	0.17989	0.7064	1.18061	0.5805	0.0	1.27644	0.34989	0.05264	0.07607	0.84324	0.40894
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_ER4	0.43397	0.15584	0.00294	0.09128	0.0	0.0	0.7419	0.95375	0.25364	0.03354	0.07858	0.05968	0.0	0.42534	0.37324	0.454	0.4578	0.59375	0.1478	0.0	0.86654	0.43256	0.01279	0.00705	0.6671	0.31846	0.59131	0.0	0.22348	0.0	0.36297	0.30501	0.0	0.13265	0.2839	0.02198	0.0	0.47389	0.0	0.34769	0.41262	0.20629	0.0	0.62816	0.41703	1.49514	0.27171	0.37724	0.97596	0.0	2.21549	0.08984	1.33243	0.38429	0.07494	0.06904	0.0	0.90319	0.0	0.28411	0.75816	1.0792	0.0	0.88053	0.0	0.26333	1.21433	0.0	0.06177	0.13484	0.21686	1.69175	0.55432	0.82148	2.18349	0.0	0.32766	1.18393	0.0	0.54604	0.45593	0.29994	1.0237	1.09682	0.0	0.0	0.18631	0.48904	0.0	0.51871	0.0	0.0	0.0	0.73644	0.33264
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__GGB3277|s__GGB3277_SGB4327	0.39666	0.0	0.0	0.49688	0.0	0.0	0.08154	0.0	0.0	0.0	5.53089	0.0	0.0	0.0	1.50995	0.0	0.25158	3.75152	0.0	2.0809	0.0	0.0	0.0	5.1406	0.3921	0.0	0.0	0.0	0.0	0.0	2.6367	3.95218	0.24618	0.0	1.32538	2.49657	0.0	0.56179	0.0	1.08061	0.0	0.0	0.0	0.0	0.0	6.73568	0.0	0.88475	0.0	0.0	0.0	0.0	2.36073	0.0	0.0	0.0	0.0	1.00263	0.0	4.28742	0.10042	0.13888	0.0	0.0	0.0	0.0	0.0	0.0	0.11795	0.0	1.66366	0.0	0.0	0.4834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16029	1.58585	0.0	2.17857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9635|s__GGB9635_SGB15103	0.39665	0.0	0.0	0.0	0.0	0.0	0.04346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00195	0.0	0.08015	0.0	0.01126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0174	0.0	0.0921	0.0	0.0	0.0	0.0	0.00445	0.0	0.55175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0791	0.0	0.0	0.15201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.92997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3062|o__OFGB3062|f__FGB3062|g__GGB9747|s__GGB9747_SGB15356	0.39348	0.24071	0.0	0.0	0.0	0.0	0.0	0.01184	0.00465	0.0	0.0	0.12626	0.0	0.0	0.38118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03517	0.0	0.0	0.07027	0.0	0.20869	0.0	0.0	0.0	0.0	0.0	0.00828	0.0	0.0	0.5458	0.0	0.14986	0.0	0.07121	0.0	0.09106	0.0	0.0	0.10158	0.12161	0.27326	0.0	0.0	0.57999	0.0	0.0	0.0	0.0	0.0	0.13085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25819	0.00162	0.18951	0.0	0.07812	0.0	0.0	0.73143	0.0	0.0	0.0	0.05393	1.31343	0.0225	0.01617	0.0	0.0	0.19904	0.0	0.0	0.0	0.13199	0.0	0.0	0.02079	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__CFGB602|o__OFGB602|f__FGB602|g__GGB1420|s__GGB1420_SGB1957	0.3889	0.0	0.0	0.00078	0.13887	0.0	0.08094	0.0	0.0	0.0	0.0	0.0	0.0	0.00248	0.0	0.0	0.02005	0.00277	0.20109	0.12198	0.0	0.0	0.01187	0.0	0.01542	0.00484	0.08109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00255	0.0	0.0	0.0	0.00038	0.0	0.0	0.06326	0.00125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38034	0.06933	0.0	0.0	0.0	0.20223	0.0	0.0	0.0	0.0	0.0	0.0811	0.0	0.0124	0.0	0.0	0.0	0.00977	0.0	0.0	0.08128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0945	0.0	0.0	0.0	0.0	0.00796	0.0	0.0064	0.0	0.15614	0.0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_SGB9260	0.38092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056	0.0	0.0	0.5098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2006	0.0	0.0	0.0	0.0	0.0	0.15579	0.19514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00192	0.54466	0.07924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.52259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00104	0.00421	0.0	0.0	0.0	0.00017	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara	0.37741	0.0	0.0	0.01428	0.65963	0.0505	0.17818	0.00044	0.02401	0.0	0.06617	0.0094	0.0	0.0	0.01357	0.0	0.0	0.0	0.84645	0.0	0.05556	0.0	0.0	0.0	0.14252	0.08159	0.62152	0.0	0.00176	0.0	0.01113	0.04996	0.0	0.00307	0.0	0.0	0.05049	0.10227	0.0	0.19652	0.0	0.24758	0.0	0.02085	0.0	0.0	0.19424	0.66434	0.02074	0.0	0.0	0.05123	0.091	0.0	0.0	0.0	0.0	0.08831	0.0	0.0	0.02426	0.0	0.0	0.00265	0.0	0.0	0.0	0.05035	0.0	0.51955	0.0	0.17712	0.0	0.0	0.07124	0.0	0.20541	0.07892	0.01037	0.17127	0.51842	0.67778	0.01859	0.14567	0.0	0.0	0.0	0.00605	0.0	0.0	0.0	0.0	0.0	0.16711	0.15311
