clade_name	ERR1857004	ERR1857005	ERR1857006	ERR1857007	ERR1857008	ERR1857009	ERR1857010	ERR1857011	ERR1857012	ERR1857013	ERR1857014	ERR1857015	ERR1857016	ERR1857017	ERR1857018	ERR1857019	ERR1857020	ERR1857021	ERR1857022	ERR1857023	ERR1857024	ERR1857025	ERR1857026	ERR1857027	ERR1857028	ERR1857029	ERR1857030	ERR1857031	ERR1857032	ERR1857033	ERR1857034	ERR1857035	ERR1857036	ERR1857037	ERR1857038	ERR1857039	ERR1857040	ERR1857041	ERR1857042	ERR1857043	ERR1857044	ERR1857045	ERR1857046	ERR1857047	ERR1857048	ERR1857049	ERR1857050	ERR1857051	ERR1857052	ERR1857053	ERR1857054	ERR1857055	ERR1857056	ERR1857057	ERR1857058	ERR1857059	ERR1857060	ERR1857061	ERR1857062	ERR1857063	ERR1857064	ERR1857065	ERR1857066	ERR1857067	ERR1857068	ERR1857069	ERR1857070	ERR1857071	ERR1857072	ERR1857073	ERR1857074	ERR1857075	ERR1857076
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642|f__FGB38642|g__GGB9765|s__GGB9765_SGB15382	0.0	0.0	0.0	0.0	0.0	0.02097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02731	0.0	0.0	0.00632	0.0	0.00651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00396	0.0	0.0	0.00164	0.0	0.0	0.02378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01748	0.0	0.0	0.0	0.0	0.0	0.01157	0.00083
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227|f__FGB1227|g__GGB3005|s__GGB3005_SGB3996	0.0	0.0	0.0	0.0	0.0	0.01774	0.02891	0.0	0.0	0.02573	0.0	0.0	0.0	0.0	0.06435	0.0	0.0	0.03019	0.0	0.0	0.0	0.0	0.0	0.00118	0.02391	0.0	0.0	0.00714	0.0249	0.0	0.1031	0.0	0.0	0.0	0.0	0.02592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00232	0.0	0.0	0.00555	0.00306	0.00442	0.0	0.0	0.0	0.00258	0.00145	0.0	0.0	0.0	0.00885	0.0	0.0	0.0	0.03414	0.0	0.0	0.0	0.0	0.0	0.01256	0.0	0.23263	0.0	0.00159	0.00825
k__Bacteria|p__Firmicutes|c__CFGB77202|o__OFGB77202|f__FGB77202|g__GGB34900|s__GGB34900_SGB14891	0.0	0.0	0.0	0.0	0.0	0.01696	0.0	0.00214	0.0	0.0	0.00344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00084	0.0	0.0212	0.0	0.0	0.0	0.0	0.00565	0.0	0.00425	0.02164	0.0	0.00681	0.0	0.02737	0.00235	0.0	0.01388	0.0	0.00733	0.0	0.02268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00096	0.0	0.00097	0.0	0.0	0.0	0.0	0.0093	0.00354	0.0	0.0	0.02573	0.0	0.0	0.00344	0.0	0.00846	0.0	0.006	0.0	0.00401	0.0	0.00227	0.0	0.02987	0.00346
k__Bacteria|p__Firmicutes|c__CFGB2917|o__OFGB2917|f__FGB2917|g__GGB9238|s__GGB9238_SGB14180	0.0	0.0	0.0	0.0	0.0	0.01691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00766	0.0	0.00337	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_oris	0.0	0.0	0.0	0.0	0.0	0.01681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02816	0.0	0.0	0.0	0.0	0.01396	0.0	0.0	0.0	0.0	0.96005	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_SGB74421	0.0	0.0	0.0	0.0	0.0	0.0161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis	0.0	0.0	0.0	0.0	0.0	0.01258	0.0	0.0	0.00388	0.0	0.0	0.0	0.0	0.0	0.13036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13933	0.0	0.0	0.0	0.02898	0.0	0.0	0.12568	0.0	0.0	0.0	0.0	0.0	0.0	0.01222	0.0	0.0	0.0	0.0	0.07397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01203	0.09068	0.0	0.0	0.0	0.0	0.0	0.00395	0.0	0.0	0.0	0.04086	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_wiggsiae	0.0	0.0	0.0	0.0	0.0	0.01149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3041|o__OFGB3041|f__FGB3041|g__GGB9547|s__GGB9547_SGB14953	0.0	0.0	0.0	0.0	0.0	0.01116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB40183|o__OFGB40183|f__FGB40183|g__GGB42389|s__GGB42389_SGB59559	0.0	0.0	0.0	0.0	0.0	0.01115	0.0	0.0	0.0	0.0	7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00509	0.0	0.00107	0.0	0.0	0.00155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00697	0.0	0.00196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00119	0.0	0.0	0.0	0.00271	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3072|o__OFGB3072|f__FGB3072|g__GGB9781|s__GGB9781_SGB15402	0.0	0.0	0.0	0.0	0.0	0.01091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00136	0.0	0.0	0.0	0.0	0.0	0.00233	0.0	0.00195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023	0.0	0.0	0.0	0.01244	0.0	0.00263	0.00209
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227|f__FGB1227|g__GGB2999|s__GGB2999_SGB3990	0.0	0.0	0.0	0.0	0.0	0.01036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3486|s__GGB3486_SGB4658	0.0	0.0	0.0	0.0	0.0	0.00993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01166	0.0	0.0	0.0	0.0	0.39351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.58107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05669	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens	0.0	0.0	0.0	0.0	0.0	0.0097	0.0	0.0	0.01517	0.0	0.0	0.0069	0.0	0.0	0.0	0.0	0.0	0.0	0.00709	0.0	0.0	0.0	0.0	0.0	0.0	0.05107	0.07326	0.0	0.0	0.02208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068	0.0	0.0	0.0206	0.0	0.00927	0.0125	0.02615	0.0	0.00442	0.00764	0.01197	0.0	0.0	0.0	0.0	0.0676	0.0	0.0	0.08654	0.0	0.0	0.0	0.0	0.0	0.00923	0.0	0.00239	0.04198	0.01955	0.03018	0.16611	0.01902	0.0
k__Bacteria|p__Firmicutes|c__CFGB3054|o__OFGB3054|f__FGB3054|g__GGB33512|s__GGB33512_SGB15201	0.0	0.0	0.0	0.0	0.0	0.00937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00426	0.0	0.02251	0.0	0.0	0.03356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00132	0.0	0.00021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00077	0.0	0.00135	0.0	0.0	0.0	0.01644	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis	0.0	0.0	0.0	0.0	0.0	0.00904	0.0	0.0	0.01891	0.0	0.0	0.0	0.0	0.39712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06113	0.0	0.0	0.0	0.0	0.01211	0.0	0.0	0.0	0.0	0.0	0.0	0.02532	0.04554	0.00685	0.0	0.00619	0.0	0.0	0.19869	0.0	0.0	0.0	0.0	0.00148	0.0	0.0	0.08015	0.0	0.08677	0.0	0.0	0.0	0.0	0.10308	0.0	0.00441	0.0055	0.0	0.00164	0.00834
k__Bacteria|p__Firmicutes|c__CFGB1262|o__OFGB1262|f__FGB1262|g__GGB3061|s__GGB3061_SGB4063	0.0	0.0	0.0	0.0	0.0	0.00893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0083	0.0	0.01169	0.0	0.0	0.0	0.00375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01368	0.0	0.0	0.0	0.0	0.0	0.00192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00107	0.0	0.0	0.0	0.0	0.01675	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium	0.0	0.0	0.0	0.0	0.0	0.00886	0.0	0.0	0.00422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017	0.0	0.0	0.0	0.0	0.0013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03963	0.0	0.0	0.0	0.10395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01389	0.0	0.0	0.0	0.03932	0.0	0.00142	0.0	0.0	0.0	0.0	0.0	0.0	0.00012	0.0	0.0	0.0	0.01391	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalicoccus|s__Faecalicoccus_pleomorphus	0.0	0.0	0.0	0.0	0.0	0.00876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00841	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__GGB2987|s__GGB2987_SGB3969	0.0	0.0	0.0	0.0	0.0	0.00864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01483	0.0	0.0	0.0	0.0	0.0	0.01543	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0	0.0	0.00115	0.0	0.0	0.03217	0.0	0.0376	0.0	0.00154	0.0	0.0	0.0	0.00035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01668	0.0	0.0	0.00203	0.00963	0.0	0.0	0.0	0.01125	0.0	0.0	0.0	0.0	0.0	0.00089	0.0	7e-05	0.0	0.0061	0.00643
k__Bacteria|p__Firmicutes|c__CFGB3023|o__OFGB3023|f__FGB3023|g__GGB9501|s__GGB9501_SGB14898	0.0	0.0	0.0	0.0	0.0	0.00841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02659	0.0	0.0	0.0	0.0	0.0	0.0355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03265	0.0	0.0	0.0	0.0	0.03315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__CFGB2992|o__OFGB2992|f__FGB2992|g__GGB25443|s__GGB25443_SGB37398	0.0	0.0	0.0	0.0	0.0	0.00761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1374|o__OFGB1374|f__FGB1374|g__GGB3352|s__GGB3352_SGB4436	0.0	0.0	0.0	0.0	0.0	0.00736	0.0	0.00124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00411	0.01549	0.0	0.00319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00081	0.0	0.0	0.0	0.0	0.0	0.0	0.01039	0.0	0.0	0.0	0.0	0.0	0.0	0.00548	0.0	0.0	0.0	0.00531	0.0	0.00321	0.004	0.0	0.0	0.0	0.0085
k__Bacteria|p__Firmicutes|c__CFGB3057|o__OFGB3057|f__FGB3057|g__GGB9719|s__GGB9719_SGB15273	0.0	0.0	0.0	0.0	0.0	0.00733	0.0	0.0	0.0	0.00136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.0	0.0	0.00118	0.0	0.00579	0.0	0.0	0.00262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007	0.0	0.00042	0.00195	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_hormaechei	0.0	0.0	0.0	0.0	0.0	0.00714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_braakii	0.0	0.0	0.0	0.0	0.0	0.00705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2890|o__OFGB2890|f__FGB2890|g__GGB9199|s__GGB9199_SGB14138	0.0	0.0	0.0	0.0	0.0	0.00703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227|f__FGB1227|g__GGB3002|s__GGB3002_SGB3993	0.0	0.0	0.0	0.0	0.0	0.00667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03038	0.0	0.0	0.0	0.0	0.0	0.0	0.0763	0.0	0.02189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_intermedius	0.0	0.0	0.0	0.0	0.0	0.00611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis	0.0	0.0	0.0	0.0	0.0	0.00573	0.0	0.0	0.03112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00211	0.0	0.0	0.0	0.0	0.0	0.2124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis	0.0	0.0	0.0	0.0	0.0	0.00568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03191	0.0	0.0	0.0	0.0	0.06025	0.0	0.00064	0.0	0.11761	0.0	0.0	0.0	0.0	0.00074	0.00022	3.65965	0.0	0.00381	0.0	0.15191	0.0	1.10821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08482	0.0	0.03721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05759	0.0	0.0	0.0	0.0	0.0	0.00453	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus_rhamnosus	0.0	0.0	0.0	0.0	0.0	0.00505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01966	0.01154
k__Bacteria|p__Firmicutes|c__CFGB2845|o__OFGB2845|f__FGB2845|g__GGB9116|s__GGB9116_SGB14049	0.0	0.0	0.0	0.0	0.0	0.00477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_NSJ_42	0.0	0.0	0.0	0.0	0.0	0.00459	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.09635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021	0.00251	0.0	0.00785	0.0	0.0	0.0	0.0	0.0	0.0	0.02149	0.0	0.0	0.0	0.01839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00625	0.0	0.0	0.00453	0.02488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04814	0.01457	0.0	0.0	0.0	0.0	0.3453	0.0	0.0	0.03398	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Zhenhengia|s__Zhenhengia_yiwuensis	0.0	0.0	0.0	0.0	0.0	0.00444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20562	0.0	0.0	0.0046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Massiliimalia|s__Massiliimalia_timonensis	0.0	0.0	0.0	0.0	0.0	0.0044	0.0	0.00056	0.00907	0.0	0.0	0.0	0.0	0.0	0.0	0.00053	0.0	0.0018	0.0	0.0	0.0	0.0	0.00053	0.0	0.00283	0.00091	0.0	0.0	0.00366	0.0	0.0	0.02779	0.0	0.0	0.0	0.00219	0.0	0.0	0.0	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00461	0.0	0.0	0.0	0.00074	0.00163	0.00268	0.0	0.0	0.00183	0.0	0.0	0.01302	0.0	0.0	0.00481	0.0	0.00169	0.0	0.0	3e-05
